"date","prcp","tx","tn","HRmean","HRmax","HRmin","presMean","presMax","presMin","dir","dir123","vel","radMean","radMax","evap"
"2021-03-02",0,21.81,12.74,2.94722916666667,16.01,0.19,729.155208333333,730.9,727.2,189,"S",20.556,131.520395833333,1288,214.958333333333
"2021-03-03",0,22.95,12.59,3.20623958333333,20.89,0.056,729.8375,731.7,727.6,91,"E",27.324,213.6919375,1218,213.01875
"2021-03-04",0,24.58,11.4,6.98484375,58.39,0.076,728.936458333333,730.8,726.1,57,"ENE",25.884,241.02728125,1033,210.145833333333
"2021-03-05",18.3,16.27,9.71,75.7284166666667,98.9,0.177,730.439583333333,733.1,728.4,321,"NW",19.692,77.7426458333333,589.7,213.152083333333
"2021-03-06",2.3,21.68,8.28,44.0975729166667,98.8,0.039,730.980208333333,733.2,728,34,"NNE",19.044,250.555427083333,1218,225.115625
"2021-03-07",0,25.37,8.89,13.3032631578947,86.5,0.039,730.144791666667,732.3,726.5,286,"WNW",17.928,327.574135416667,1056,222.889583333333
"2021-03-08",13.7,22.81,8.73,0.969114583333333,36.96,0.04,731.384375,734.7,729.3,32,"NNE",43.344,178.265604166667,1065,223.470833333333
"2021-03-09",0.1,21.24,6.593,6.03397916666667,62.29,0.028,732.134375,734.3,729.1,53,"NE",20.124,269.14015625,1213,228.760416666667
"2021-03-10",0,24.72,7.803,1.34660416666667,23.18,0.035,729.747916666667,732.1,726.1,113,"ESE",30.384,321.705947916667,1031,225.984375
"2021-03-11",3.3,24.63,8.87,0.5783125,20.99,0.035,729.079166666667,732.1,726.1,26,"NNE",41.976,255.148104166667,1152,223.648958333333
"2021-03-12",0,21.35,9.28,0.118020833333333,1.013,0.041,730.673958333333,733.2,727.9,71,"ENE",25.848,248.724791666667,1187,223.028125
"2021-03-13",1,21.08,11.75,0.620572916666667,11.43,0.042,730.580208333333,732.8,727.8,291,"WNW",21.78,161.722458333333,1286,220.763541666667
"2021-03-14",0.4,19.83,9.69,3.779125,83.7,0.083,730.592708333333,732.1,728.2,52,"NE",28.008,130.1275625,782.7,220.079166666667
"2021-03-15",0,21.36,11.45,4.45398958333333,24.1,0.102,729.772916666667,732.1,727,41,"NE",17.892,148.305708333333,1129,219.417708333333
"2021-03-16",0,24.29,10.61,2.49580208333333,21.3,0.089,727.308333333333,729.2,724.6,34,"NNE",20.16,179.07134375,1023,218.085416666667
"2021-03-17",6.2,18.52,11.07,4.64648958333333,26.59,0.149,728.675,730.5,726.9,42,"NE",16.776,82.9935208333333,430.8,219.822916666667
"2021-03-18",1.9,20.28,11.37,8.19011458333333,32.26,0.713,729.334375,731.4,727.4,37,"NE",20.988,136.481104166667,1099,222.7625
"2021-03-19",0,22.81,8.43,3.5206875,22.52,0.039,727.216666666667,729.3,724.5,28,"NNE",31.212,241.46928125,1093,222.853125
"2021-03-20",0,25.42,9.53,1.00721875,39.16,0.05,727.515625,730.7,725.1,15,"NNE",30.312,259.835239583333,1028,220.961458333333
"2021-03-21",1.4,20.38,11.22,10.5414791666667,91.4,0.108,731.173958333333,733,729.5,278,"W",18.72,139.720510416667,967,220.260416666667
"2021-03-22",3.3,19.94,10.58,50.2492916666667,95.1,0.148,731.380208333333,733,728.9,86,"E",20.34,112.68528125,656.1,221.46875
"2021-03-23",0,22.63,9.41,27.8418125,89.5,0.046,730.7625,732.9,727.7,47,"NE",23.148,204.81746875,1360,221.960416666667
"2021-03-24",0.7,25.55,10.72,0.822520833333333,21.71,0.033,729.470833333333,731.4,726.4,25,"NNE",25.632,255.509854166667,1051,220.739583333333
"2021-03-25",0,24.72,10.57,11.59059375,86.1,0.039,728.863541666667,731.3,726.2,43,"NE",28.008,205.594208333333,1300,219.258333333333
"2021-03-26",0,23.24,11.09,4.31172916666667,45.58,0.046,728.26875,730.5,725.7,37,"NE",29.736,145.581489583333,1071,217.51875
"2021-03-27",0,22.42,11.28,3.99153125,44.01,0.042,728.908333333333,730.9,726.9,30,"NNE",51.336,152.977302083333,854,216.3
"2021-03-28",0,22.97,8.74,1.16960416666667,25.33,0.06,729.261458333333,731.2,726.3,41,"NE",37.872,190.305239583333,952,214.582291666667
"2021-03-29",0,23.83,9.28,4.37364583333333,80.8,0.035,729.308333333333,731.2,726.7,16,"NNE",24.3,231.00021875,1159,212.892708333333
"2021-03-30",0,24.57,9.85,7.59322916666667,78.45,0.044,729.227083333333,731.3,726.6,68,"ENE",30.384,220.520333333333,1149,210.861458333333
"2021-03-31",2.3,23.4,10.74,14.3064791666667,85.6,0.03,728,730,725.1,31,"NNE",29.304,183.201052083333,1043,209.108333333333
"2021-04-01",7.3,22.73,9.6,40.77175,98.4,0.045,727.766666666667,729.7,725,30,"NNE",23.076,220.247635416667,1039,215.848958333333
"2021-04-02",0,23.63,9.74,37.5815104166667,85.7,0.052,729.055208333333,730.9,726.8,50,"NE",16.56,229.810645833333,919,214.60625
"2021-04-03",0,22.83,10.48,10.4553020833333,72.18,0.049,730.055208333333,731.9,727.3,44,"NE",32.04,211.31134375,1202,212.934375
"2021-04-04",1,19.42,11.78,11.2495833333333,67.45,0.107,730.233333333333,732.1,727.4,74,"ENE",16.812,111.263875,575.5,211.933333333333
"2021-04-05",0.2,20.71,10.97,5.78052083333333,79.32,0.126,729.95,731.7,728.2,21,"NNE",28.116,122.5438125,1078,212.069791666667
"2021-04-06",0,23.45,10.38,18.4791979166667,67.47,0.052,730.066666666667,732.3,727.7,273,"W",26.712,175.770989583333,1213,211.505208333333
"2021-04-07",0,24.99,10.59,1.57775,74.58,0.028,729.745833333333,732.1,726.7,31,"NNE",20.556,229.908135416667,892,209.972916666667
"2021-04-08",0,27.11,10.75,0.517729166666667,7.22,0.029,728.626041666667,731.2,725.3,45,"NE",28.44,260.47,977,207.671875
"2021-04-09",0,25.16,12.53,7.086,49.27,0.031,728.967708333333,731.3,726.5,16,"NNE",24.804,195.540479166667,973,205.192708333333
"2021-04-10",0,24.27,12.51,2.27164583333333,40.93,0.031,728.40625,730.5,725.9,24,"NNE",43.164,150.46675,1135,203.151041666667
"2021-04-11",0,25.61,9.96,1.53402083333333,33.49,0.038,729.496875,732.3,727.3,259,"W",25.848,180.068635416667,1093,201.289583333333
"2021-04-12",0,24.79,11.97,1.34248958333333,8.17,0.051,731.251041666667,733,728.3,336,"NNW",27.792,219.60528125,1066,199.470833333333
"2021-04-13",0,25.17,10.43,1.1330625,13.87,0.042,731.19375,733.6,727.8,36,"NE",30.816,279.544864583333,971,196.910416666667
"2021-04-14",0.9,25.95,10.95,1.33219791666667,18.53,0.043,730.16875,732.2,726.2,331,"NNW",25.632,227.11496875,909,194.323958333333
"2021-04-15",0,26.26,8.81,8.03774736842105,46.21,0.036,728.31052631579,730.4,725.3,114,"ESE",19.872,253.492778947368,903,192.644210526316
"2021-04-16",0,26.14,11.18,1.00044791666667,30.56,0.03,728.501041666667,730.9,724.9,37,"NE",43.02,256.065333333333,885,189.902083333333
"2021-04-17",0,25.19,10.5,0.117791666666667,1.53,0.033,729.284375,731.9,726.4,35,"NE",22.392,256.008625,1006,186.88125
"2021-04-18",0,26.37,9.96,0.324729166666667,5.728,0.037,729.415625,731.6,726,37,"NE",35.532,256.911875,892,184.280208333333
"2021-04-19",0,26.36,10.47,0.222697916666667,2.073,0.034,729.99375,732.1,726.4,42,"NE",29.952,250.7703125,890,181.411458333333
"2021-04-20",0,27.15,9.95,1.06257291666667,26.18,0.03,729.84375,732.2,726.3,46,"NE",24.444,243.187479166667,885,178.479166666667
"2021-04-21",0.3,29.13,8.26,5.9483125,29.03,0.024,728.508333333333,730.8,725.2,21,"NNE",37.656,248.898302083333,883,175.6625
"2021-04-22",0,26.41,9.49,8.45615625,35.86,0.022,727.979166666667,729.9,724.9,37,"NE",64.188,229.033552083333,963,172.725
"2021-04-23",0,24.32,9.92,0.464479166666667,17.19,0.025,727.528125,729.4,724.6,41,"NE",29.412,153.112520833333,863,169.984375
"2021-04-24",3.7,25.24,9.08,4.54244791666667,42.46,0.024,727.905208333333,730.7,724.3,69,"ENE",34.956,207.695083333333,993,168.172916666667
"2021-04-25",0,21.39,8.83,1.66808333333333,34.08,0.037,729.638541666667,732.2,726.5,43,"NE",22.572,170.05303125,933,169.2
"2021-04-26",0,24.57,6.742,1.62452083333333,12.1,0.036,729.176041666667,731.4,725.5,71,"ENE",23.292,248.535322916667,866,167.027083333333
"2021-04-27",0,24.25,6.964,0.783614583333333,12.53,0.03,728.960416666667,731.5,725.7,21,"NNE",20.556,244.679197916667,862,164.469791666667
"2021-04-28",0,21.66,7.543,2.49038541666667,26.64,0.044,729.734375,731.9,726.9,138,"SE",19.008,198.044375,842,161.96875
"2021-04-29",0,20.7,10.9,5.30941666666667,26.77,0.099,731.157291666667,733.2,728.4,60,"ENE",20.268,155.823104166667,1129,159.841666666667
"2021-04-30",0,25.18,7.306,9.848375,80.9,0.026,729.669791666667,732.1,726.2,54,"NE",19.224,240.1725625,841,157.6625
"2021-05-01",0,25.64,7.021,0.92128125,11.6,0.027,729.271875,731.7,726.7,59,"ENE",24.588,240.439208333333,850,154.905208333333
"2021-05-02",0,26.6,7.753,1.11817708333333,43.09,0.021,729.416666666667,731.9,727,67,"ENE",23.652,245.289270833333,865,152.30625
"2021-05-03",0,27.66,7.606,5.77354166666667,32.72,0.026,728.929166666667,731.3,725.8,19,"NNE",20.16,237.271760416667,834,149.783333333333
"2021-05-04",0,27.87,8.53,4.68932291666667,39.22,0.028,729.80625,732.4,727.1,56,"ENE",27.108,228.031458333333,826,147.285416666667
"2021-05-05",0,25.23,10.31,27.4667708333333,73.73,0.033,730.745833333333,733.7,727.1,30,"NNE",27.864,208.297802083333,808,144.802083333333
"2021-05-06",0,26.37,8.96,2.40540625,26.15,0.029,730.091666666667,732.5,727.2,93,"E",18.54,212.9308125,802,142.311458333333
"2021-05-07",0,24.54,8.58,12.8449270833333,87.5,0.035,730.151041666667,732.3,726.9,38,"NE",17.82,204.864947916667,788,140.033333333333
"2021-05-08",0,26.19,8.01,13.6116354166667,81.7,0.024,730.41875,732.8,727.5,28,"NNE",31.104,215.83978125,927,137.515625
"2021-05-09",0,26.11,9.09,8.77232291666667,49.86,0.026,730.171875,732.3,727.5,41,"NE",21.132,224.948739583333,808,134.045833333333
"2021-05-10",0,25.53,8.3,2.190625,23.72,0.02,730.13125,732.3,727.3,153,"SSE",21.24,228.255854166667,810,130.020833333333
"2021-05-11",0,25.63,8.38,3.36380208333333,33.66,0.024,729.461458333333,731.9,725.9,220,"SW",18.612,218.96690625,785.8,126.211458333333
"2021-05-12",0,23.88,8.56,1.64895833333333,34.08,0.029,729.602083333333,731.8,727.1,129,"SE",20.844,219.3740625,893,122.786458333333
"2021-05-13",0,26.2,8.78,4.56077083333333,28.87,0.026,729.123958333333,731.5,725.8,36,"NE",26.244,208.846552083333,775.3,119.439583333333
"2021-05-14",0,24.27,10.43,2.45433333333333,14.52,0.024,729.977083333333,732.1,727.1,34,"NNE",25.2,213.649,784.6,115.436458333333
"2021-05-15",0,25.37,8.78,2.08321875,25.81,0.033,730.078125,731.9,727.3,256,"W",23.22,199.126416666667,814,111.576041666667
"2021-05-16",0,24.47,8.79,0.733677083333333,8.14,0.026,730.617708333333,732.7,727.8,24,"NNE",24.516,201.638645833333,781.8,108.1
"2021-05-17",0,23.29,8.5,12.5747604166667,76.38,0.039,732.146875,734.2,729.2,76,"E",24.444,214.65578125,757,104.780208333333
"2021-05-18",0,23.52,8.74,1.96695833333333,27.34,0.031,730.964583333333,733.5,727.8,242,"WSW",24.624,211.032927083333,764.2,101.263541666667
"2021-05-19",0,25.08,8.17,0.963875,26.51,0.03,728.739583333333,731.4,725.5,44,"NE",27.612,212.95928125,762.2,97.7114583333333
"2021-05-20",0,25.52,8.43,0.44915625,3.222,0.024,727.95625,730.7,724.7,284,"W",25.128,213.523427083333,783.8,94.06875
"2021-05-21",0,24.67,7.182,1.56811458333333,23.05,0.022,727.920833333333,730,725,281,"W",25.128,179.867916666667,720.6,90.48125
"2021-05-22",0,24.96,7.809,0.983625,21.94,0.021,728.480208333333,731,724.6,110,"ESE",20.808,204.37709375,738.7,86.959375
"2021-05-23",0,19.78,8.53,5.10315625,41.04,0.05,729.921875,731.9,728.4,105,"ESE",16.02,103.310770833333,427.7,84.2083333333333
"2021-05-24",0,23.88,9.51,4.70361458333333,32.75,0.038,729.7,731.9,727,65,"ENE",35.496,182.209104166667,748.9,82.134375
"2021-05-25",0,26.57,9.29,17.1868854166667,57.62,0.052,731.00625,733,727.9,228,"SW",24.048,198.5046875,888,78.9589583333333
"2021-05-26",0,24.43,12.6,6.40963541666667,35.38,0.031,731.569791666667,733.8,728.9,37,"NE",23.796,183.802333333333,758,74.9963541666667
"2021-05-27",0,25.74,11.65,6.04405208333333,31.41,0.033,729.679166666667,732.5,726.6,334,"NNW",36.432,189.980072916667,1019,71.299375
"2021-05-28",0,26.9,9.13,4.03783333333333,28.25,0.024,727.372916666667,729.3,724.4,282,"W",32.184,202.28103125,727.7,67.0690625
"2021-05-29",0,22.49,9.47,3.90659375,38.94,0.028,728.805208333333,730.9,726,45,"NE",45.036,165.888447916667,785,63.2563541666667
"2021-05-30",0,23.34,8.71,17.671,49.61,0.073,729.84375,731.7,727.2,258,"W",22.536,171.653239583333,757.8,60.3989583333333
"2021-05-31",0,20.82,8.6,11.0945729166667,46.38,0.081,731.651041666667,733.9,729.5,50,"NE",20.556,137.19803125,653.2,57.9252083333333
"2021-06-01",0,23.92,7.129,4.83754166666667,40,0.02,729.829166666667,732,727.5,37,"NE",23.724,181.345427083333,776.3,56.4966666666667
"2021-06-02",0,24.76,6.002,6.15116666666667,24.61,0.035,729.276041666667,731.1,727,26,"NNE",28.008,203.719677083333,737.5,56.0089583333333
"2021-06-03",0,22.94,6.536,29.7366354166667,63.11,0.208,730.085416666667,732.3,726.8,31,"NNE",41.4,192.7658125,699.4,55.22875
"2021-06-04",0,22.53,8.03,14.9192395833333,59.57,0.043,729.078125,731.2,726.5,28,"NNE",25.776,181.364125,696.5,54.7440625
"2021-06-05",0,25.55,10.52,4.90992708333333,38.3,0.031,728.254166666667,731.1,725.6,252,"WSW",33.156,171.451458333333,694.6,54.4145833333333
"2021-06-06",0,22.25,8.63,11.5640729166667,63.43,0.059,729.104166666667,731.7,725.8,123,"ESE",26.712,159.142125,696,54.3653125
"2021-06-07",0,24.17,6.802,8.27454166666667,40.54,0.02,728.90625,731.5,725.7,268,"W",31.464,192.278677083333,698.8,54.3180208333333
"2021-06-08",0,22.68,7.702,7.01864583333333,35.25,0.025,729.44375,731.8,726.6,43,"NE",19.368,176.474072916667,733.3,54.3048958333333
"2021-06-09",0,24.87,7.393,12.6337083333333,44.16,0.021,729.057291666667,731.2,725.4,291,"WNW",29.988,188.594239583333,694.1,54.3239583333333
"2021-06-10",0,21.58,8.27,9.43832291666667,42.78,0.022,731.114583333333,733.1,728.2,42,"NE",23.616,173.25909375,748.2,54.3101041666667
"2021-06-11",0,16.35,7.026,34.5064583333333,67.63,0.692,733.234375,735,731.7,17,"NNE",21.564,106.221604166667,606.3,54.30875
"2021-06-12",0,19.89,3.232,32.2064583333333,61.36,7.92,732.097916666667,734.7,728.6,34,"NNE",22.896,190.550260416667,698.3,54.2972916666667
"2021-06-13",0,22.52,3.881,18.9657916666667,41.01,0.036,730.55625,732.9,727.8,36,"NE",25.38,197.148802083333,716.5,54.2839583333333
"2021-06-14",0,22.55,5.789,17.9505833333333,38.05,0.071,730.294791666667,732.6,727.7,26,"NNE",29.232,190.96578125,694.1,54.2903125
"2021-06-15",0,20.56,7.065,35.95015625,54.2,0.764,731.01875,733.6,728.2,301,"WNW",16.452,180.016645833333,730.8,54.2875
"2021-06-16",0,20.97,5.846,43.9978229166667,74.24,0.158,729.810416666667,732.2,726.4,100,"E",18.72,183.50565625,675,54.31625
"2021-06-17",0,21.9,6.939,36.3725729166667,67.68,0.113,729.003125,731.5,726,37,"NE",24.192,170.961864583333,746.6,54.3166666666667
"2021-06-18",0,22.96,7.374,33.1045,56.27,0.09,728.973958333333,731.5,725.9,85,"E",29.412,181.347802083333,674.8,54.3002083333333
"2021-06-19",0,24.69,7.62,16.5601145833333,41.95,0.031,730.382291666667,732.7,728,35,"NE",20.628,187.964375,768.2,54.3451041666667
"2021-06-20",0,25.35,7.87,22.7992291666667,52.6,0.028,729.905208333333,732.4,726.4,37,"NE",31.968,188.89275,687.2,54.55875
"2021-06-21",0,24.48,8.42,18.21065625,42.26,0.083,730.323958333333,733,727.6,33,"NNE",27.144,186.034125,710.1,54.7644791666667
"2021-06-22",0,24.84,8.3,18.3500833333333,53.4,0.03,729.630208333333,732.1,726.6,338,"NNW",36.864,187.563104166667,690.1,54.7669791666667
"2021-06-23",0,24.92,8.09,19.41284375,54.37,0.04,728.996875,730.9,726.3,307,"NW",36.72,180.652104166667,724.9,54.7522916666667
"2021-06-24",0,23.1,7.253,11.3252291666667,34.76,0.024,730.002083333333,733.3,727.1,353,"N",24.48,192.736885416667,710.2,54.7119791666667
"2021-06-25",0,24.15,7.151,15.4017083333333,42.27,0.028,728.23125,730.7,725.5,140,"SE",23.22,185.04521875,693.6,54.6684375
"2021-06-26",0,24.37,8.45,20.9511458333333,47.7,0.041,727.092708333333,728.9,724.3,160,"SSE",20.628,176.687072916667,692,54.6586458333333
"2021-06-27",0,20.81,9.38,24.3426666666667,52.58,0.221,728.145833333333,729.7,725.8,13,"N",27.972,99.96703125,594.6,54.6478125
"2021-06-28",0,22.92,8.86,23.2267604166667,50.56,0.082,730.066666666667,732.3,727.5,260,"W",34.992,168.465583333333,666.5,54.6526041666667
"2021-06-29",0,19.21,5.808,38.8271458333333,75.38,6.776,733.391666666667,735.8,731,316,"NW",21.816,186.51784375,686.9,54.6275
"2021-06-30",0,20.6,2.35,26.6022395833333,50.75,5.162,732.778125,735.2,729.9,40,"NE",21.024,194.651875,705.7,54.6201041666667
"2021-07-01",0,23.63,4.457,17.8645,39.82,3.204,731.266666666667,733.1,728.8,58,"ENE",24.876,196.56921875,709.3,54.5777083333333
"2021-07-02",0,23.77,5.45,13.7788229166667,37.46,1.122,732.040625,733.9,730.3,41,"NE",21.492,197.74509375,718.6,54.5130208333333
"2021-07-03",0,23.07,5.528,11.9055729166667,29.34,0.124,732.663541666667,735.4,730.4,37,"NE",25.812,196.21359375,711.8,54.385625
"2021-07-04",0,23.83,4.85,13.2901979166667,25.96,0.185,731.469791666667,733.5,729.2,39,"NE",27.036,198.5205,716.3,54.2261458333333
"2021-07-05",0,23.92,5.509,14.7243333333333,31.17,0.34,731.409375,733.4,728.9,55,"ENE",23.796,196.76209375,710.2,54.0620833333333
"2021-07-06",0,24.46,5.534,15.1452604166667,31.89,0.068,729.861458333333,732.4,726.5,43,"NE",22.968,196.488697916667,708,53.9325
"2021-07-07",0,24.34,7.021,15.3066354166667,34.03,0.193,729.4,731.8,727,32,"NNE",36.072,193.517479166667,707.5,53.8414583333333
"2021-07-08",0,22.69,5.643,28.4885208333333,49.17,0.197,729.888541666667,732,726.7,47,"NE",18.072,190.056479166667,689.3,53.7970833333333
"2021-07-09",0,25.28,7.45,24.67134375,53.66,0.352,729.588541666667,731.6,727,26,"NNE",23.472,194.186677083333,709.1,53.7997916666667
"2021-07-10",0,25.05,7.727,16.03271875,47.33,0.059,729.86875,732.8,726.8,24,"NNE",25.776,197.481072916667,722.2,53.9178125
"2021-07-11",0,22.05,7.853,43.22871875,72.35,0.961,730.665625,733.3,727.3,41,"NE",20.448,177.52965625,697.8,54.1095833333333
"2021-07-12",0,25.5,7.498,21.46284375,47.49,0.024,729.505208333333,731.9,727.1,37,"NE",34.2,198.843395833333,713.4,54.2242708333333
"2021-07-13",0,25.72,6.775,10.28721875,28.84,0.047,729.740625,731.5,727.4,26,"NNE",34.704,200.23915625,728.1,54.3207291666667
"2021-07-14",0,26.08,8.03,13.7136458333333,36.65,0.027,729.177083333333,731.5,726,22,"NNE",33.552,200.780041666667,723.2,54.38875
"2021-07-15",0,24.29,8.89,28.8389375,45.92,0.476,728.945833333333,731,726.1,46,"NE",64.08,191.80315625,710.9,54.5135416666667
"2021-07-16",0,25.35,9.09,29.1245,53.29,0.547,728.061458333333,730.2,724.9,271,"W",33.588,199.844770833333,764.6,54.7184375
"2021-07-17",0,24.03,8.77,23.731375,54.44,0.575,730.355208333333,733.5,727.7,30,"NNE",23.796,196.462416666667,711,54.7386458333333
"2021-07-18",0,21.52,8.04,42.2597916666667,65.68,0.174,731.957291666667,733.9,729.2,16,"NNE",24.372,134.262510416667,733.6,54.7291666666667
"2021-07-19",0,22.41,6.363,47.2966354166667,80.6,0.584,730.502083333333,732.9,727.3,124,"ESE",16.668,176.577979166667,722.4,54.7308333333333
"2021-07-20",0,24.9,8.36,28.3187708333333,56.86,0.057,729.864583333333,733,726.6,84,"E",27.864,185.6479375,792.7,54.7441666666667
"2021-07-21",0,22.25,8.06,39.5149375,70.14,3.974,732.860416666667,735.2,730.2,30,"NNE",26.748,168.6071875,811,54.7366666666667
"2021-07-22",0,24.1,7.413,22.7484583333333,42.83,0.051,730.939583333333,735.8,502.4,36,"NE",38.304,203.00834375,728.4,54.7414583333333
"2021-07-23",0,26.34,8,18.5453854166667,37.17,0.083,731.005208333333,733.6,727.3,276,"W",23.436,207.18628125,746.4,54.7607291666667
"2021-07-24",0,26.09,9.85,17.0578541666667,36.68,0.031,730.076041666667,732.4,727.2,328,"NNW",27.684,209.67059375,795.9,54.7666666666667
"2021-07-25",0,23.77,10.65,13.6702083333333,34.82,0.106,730.208333333333,732.3,727.7,52,"NE",22.5,200.93690625,1039,54.76375
"2021-07-26",0,23.84,8.97,22.470625,41.99,0.075,729.703125,732.7,726.3,328,"NNW",21.024,195.552729166667,740,54.7629166666667
"2021-07-27",0,23.05,9.75,23.9126145833333,46.58,0.052,729.440625,732,726.1,36,"NE",34.848,188.970020833333,801,54.7711458333333
"2021-07-28",0,22.88,9.05,26.63284375,53.76,0.26,729.329166666667,731.7,726.4,120,"ESE",19.476,189.3579375,742.2,54.7655208333333
"2021-07-29",0,22.66,5.563,47.9168541666667,77.35,3.02,729.615625,732.1,725.7,126,"SE",20.844,203.811114583333,742.9,54.7554166666667
"2021-07-30",0,21.88,6.489,34.7868854166667,67.59,0.076,729.444791666667,732,726.5,106,"ESE",27.108,186.028166666667,715.5,54.7561458333333
"2021-07-31",0,22.72,7.731,36.7463333333333,59.19,0.606,730.652083333333,733.5,728,173,"S",21.276,199.888197916667,754.9,54.7554166666667
"2021-08-01",0,13.23,8.6,58.9752083333333,67.4,42.86,734.966666666667,736.8,733.2,264,"W",19.224,61.9215416666667,260.2,54.7394791666667
"2021-08-02",0,19.57,5.338,48.5161458333333,72.35,29.17,734.592708333333,736.9,731.1,20,"NNE",21.06,199.66415625,887,54.7532291666667
"2021-08-03",0,22.07,7.395,33.73896875,64.57,0.044,732.975,735.1,729.3,48,"NE",26.604,178.988927083333,770.5,54.7535416666667
"2021-08-04",0,20.63,7.724,35.9860104166667,57.69,0.842,733.785416666667,736.1,730.6,184,"S",21.348,141.587322916667,985,54.753125
"2021-08-05",0,23.77,6.567,29.2849375,60.76,0.06,732.205208333333,735.6,729.1,256,"W",23.4,217.103833333333,771.2,54.7583333333333
"2021-08-06",0,25.8,7.739,20.9834791666667,48.58,0.029,731.076041666667,733.4,727.8,137,"SE",23.328,223.9915,791.3,54.7730208333333
"2021-08-07",0,25.66,7.464,15.1885104166667,50.04,0.038,729.54375,731.9,726.2,54,"NE",22.536,223.011447916667,793.4,54.7742708333333
"2021-08-08",0,26.65,9.31,16.31428125,32.19,0.121,729.082291666667,731.3,726.2,316,"NW",29.448,222.415666666667,784.9,54.7654166666667
"2021-08-09",0,25.86,9.57,27.2120625,44.38,0.096,730.541666666667,732.8,727.7,38,"NE",30.276,214.339729166667,792.1,54.7490625
"2021-08-10",0,25.24,10.08,17.6925104166667,50.36,0.078,730.605208333333,732.9,727.6,45,"NE",20.448,218.151677083333,768,54.7534375
"2021-08-11",0,24.16,9.54,24.7267395833333,55.58,0.225,729.86875,732.6,727,322,"NW",29.664,176.624322916667,907,54.7485416666667
"2021-08-12",0,25.83,8.2,22.7930833333333,47.06,0.087,729.326041666667,732,726.1,323,"NW",28.044,226.068010416667,781.1,54.7504166666667
"2021-08-13",0,25.42,9.92,12.1455729166667,29.81,0.065,729.685416666667,732.3,726.8,274,"W",25.2,229.46140625,806,54.7644791666667
"2021-08-14",0,25.32,8.74,22.7211875,52.43,0.073,729.827083333333,732.8,726.5,119,"ESE",22.14,225.851,793.3,54.7648958333333
"2021-08-15",0,26.18,8.45,16.8276145833333,42.19,0.038,729.392708333333,731.9,726.1,50,"NE",26.928,220.864989583333,808,54.7666666666667
"2021-08-16",0,26.52,8.59,11.4896041666667,29.5,0.082,729.082291666667,731.8,726.2,39,"NE",32.04,235.638854166667,842,54.751875
"2021-08-17",0,27.19,8.86,10.3633125,34.5,0.104,729.833333333333,731.7,727.6,42,"NE",33.516,242.686010416667,853,54.7354166666667
"2021-08-18",0,26.2,9.3,13.6667083333333,33.25,0.115,731.142708333333,733.6,728.8,33,"NNE",28.98,235.566697916667,823,54.7392708333333
"2021-08-19",0,27.07,9.27,15.4235104166667,46.96,0.087,728.969791666667,731.5,726,74,"ENE",25.884,205.415135416667,838,54.7413541666667
"2021-08-20",0,25.96,8.9,14.9130104166667,41.44,0.075,728.39375,730.9,725.2,49,"NE",39.78,233.805864583333,857,54.7001041666667
"2021-08-21",0,24.46,10.04,32.3808541666667,58.32,0.068,729.326041666667,731.9,725.8,359,"N",34.2,225.623041666667,788.6,54.6644791666667
"2021-08-22",0,27.87,9.12,21.0703645833333,47.06,1.208,727.45625,730.1,724.3,33,"NNE",25.596,249.453447916667,878,54.6697916666667
"2021-08-23",0,27.75,9.84,24.7129479166667,41.57,0.271,726.048958333333,728.5,722.6,31,"NNE",45.972,242.308416666667,844,54.665625
"2021-08-24",0,23.87,10.87,24.9689479166667,47.18,0.457,725.258333333333,727.3,722.5,30,"NNE",43.632,189.136854166667,868,54.6619791666667
"2021-08-25",0,24.84,12.13,25.7627291666667,50.75,0.23,725.175,728,721.8,34,"NNE",58.356,225.267104166667,953,54.6655208333333
"2021-08-26",0,25.86,10.82,27.6028020833333,52.67,0.422,725.913541666667,728.2,722.1,17,"NNE",39.384,200.805875,854,54.6545833333333
"2021-08-27",1.4,26.24,9.47,33.6725520833333,76.27,0.073,727.509375,730,724.3,276,"W",45.792,226.46384375,930,54.6548958333333
"2021-08-28",0,24.58,10.57,13.8549375,43.55,0.081,730.107291666667,733.1,727.4,21,"NNE",38.844,217.240927083333,911,54.6603125
"2021-08-29",0,22.29,10.48,28.3310729166667,49.45,0.734,732.41875,734.6,729.7,21,"NNE",43.092,212.455875,937,54.6507291666667
"2021-08-30",0,25.54,9.29,19.81125,55.4,0.116,730.744791666667,733.6,727.5,61,"ENE",31.392,252.075166666667,861,54.6571875
"2021-08-31",0,26.53,11,22.1709479166667,42.15,0.143,729.892708333333,732,727.5,44,"NE",30.816,251.036572916667,860,54.6610416666667
"2021-09-01",0,28.12,11.81,15.8527708333333,41.88,0.266,729.622916666667,732,726.4,49,"NE",33.444,256.258760416667,878,54.6669791666667
"2021-09-02",0,28.75,10.79,19.5922395833333,49.19,0.088,729.338541666667,731.7,726,31,"NNE",38.556,252.936,889,54.6698958333333
"2021-09-03",0,26.11,11.61,33.878,61.86,0.666,730.271875,732.8,727.1,46,"NE",29.376,215.153229166667,890,54.6683333333333
"2021-09-04",0,29.66,11.44,26.0080729166667,54.54,0.348,729.151041666667,731.4,726.1,66,"ENE",42.696,258.85778125,898,54.6707291666667
