"date","prcp","tx","tn","HRmean","HRmax","HRmin","presMean","presMax","presMin","dir","dir123","vel","radMean","radMax"
"2018-12-04",0,29.35,13.29,55.2739583333333,85.4,20.02,794.270833333333,798.1,788.2,40,"NE",29.268,351.87809375,1101
"2018-12-05",0,28.66,12.07,54.7014583333333,92,20.58,795.866666666667,799.9,790.9,2,"N",31.392,348.445302083333,1116
"2018-12-06",2.5,25.22,13.09,64.5028125,91.2,38.03,799.323958333333,803,795,40,"NE",28.332,228.055770833333,1081
"2018-12-07",0,23.91,14.25,67.5638541666667,91.2,44.01,802.114583333333,805,800,37,"NE",32.58,225.385395833333,1564
"2018-12-08",0,29.31,13.27,60.5376041666667,81.7,32.11,800.065625,805,793.6,53,"NE",27.9,346.618979166667,1100
"2018-12-09",0,34.57,10.54,53.5936979166667,96.8,6.615,796.697916666667,800,791.4,92,"E",28.62,350.782697916667,1127
"2018-12-10",0,30.49,12.86,55.2955208333333,88.7,29.67,799.863541666667,803,795.1,0,"N",27.36,320.967416666667,1235
"2018-12-11",0,32.95,11.65,52.7653125,94.2,15.78,798.605208333333,802,792.5,34,"NNE",28.476,352.8351875,1104
"2018-12-12",0,33.51,11,53.8333333333333,92.3,20.29,797.353125,800,793,11,"N",30.24,268.7950625,1275
"2018-12-13",0,29.5,15.63,52.2692708333333,80.7,17.51,797.55625,802,791.6,55,"ENE",18.36,239.15153125,902
"2018-12-14",0,33.78,10.25,49.1577083333333,91.9,13.13,794.933333333333,800,789.8,12,"N",36.18,355.4594375,1150
"2018-12-15",8.6,18.35,13.27,77.2871875,92.3,63.16,801.544791666667,804,798.2,24,"NNE",28.224,85.1878958333333,611.3
"2018-12-16",0,26.85,12.49,66.6219791666667,96.3,34.78,799.469791666667,804,793.8,7,"N",23.328,280.027135416667,1140
"2018-12-17",4.2,25.68,13.43,72.19375,92.1,40.72,798.552083333333,801,794.5,23,"NNE",40.68,262.023770833333,1340
"2018-12-18",1.4,23.61,12.4,71.4644791666667,96.5,38.78,798.710416666667,801,794.4,3,"N",20.088,214.996427083333,1430
"2018-12-19",2.2,20.29,11.36,82.6569791666667,95.7,58.96,799.003125,802,795.5,0,"N",16.02,127.270979166667,1307
"2018-12-20",0,28.48,10.22,68.5397916666667,98.9,29.3,794.892708333333,798,791.2,19,"NNE",33.984,289.654270833333,1271
"2018-12-21",0.7,28.65,10.27,65.7673958333333,95.3,31.29,795.648958333333,800,790.9,354,"N",29.808,258.888322916667,1202
"2018-12-22",24.1,22.29,11.03,77.5041666666667,96.3,51.79,798.433333333333,802,793.9,177,"S",57.384,187.064333333333,1019
"2018-12-23",0,23.39,13.87,69.6435416666667,90.2,48.67,799.001041666667,801,795.5,114,"ESE",24.12,212.695729166667,1142
"2018-12-24",1.6,21.17,12.78,80.2357291666667,96.6,60.84,799.50625,802,796.9,189,"S",20.844,129.260697916667,1141
"2018-12-25",0,26.32,12.24,74.7336458333333,97.7,33.84,798.144791666667,801,794.1,19,"NNE",41.544,292.39315625,1349
"2018-12-26",0,26.74,11.72,66.6995833333333,97.2,33.99,797.361458333333,801,793.1,78,"E",25.668,289.093895833333,1204
"2018-12-27",0,29.77,11.95,65.8964583333333,97.6,28.78,794.80625,799.3,789.5,112,"ESE",25.452,292.649729166667,1215
"2018-12-28",0,28.1,13.69,62.8903125,93.6,31.91,794.863541666667,798.7,790.5,181,"S",20.952,246.925125,1121
"2018-12-29",29.2,23.01,13.27,79.5560416666667,96,46.92,796.697916666667,802,791.4,195,"SSW",35.496,146.640822916667,746.8
"2018-12-30",1.8,23.05,13.15,81.1666666666667,97.4,53.14,796.25625,799,793,30,"NNE",12.96,148.328708333333,728.1
"2018-12-31",14.8,20.49,12.51,82.0723958333333,97,51.59,798.195833333333,801,794,195,"SSW",16.344,133.990083333333,538
"2019-01-01",0,26.66,12.2,73.5748958333333,97.9,43.9,796.727083333333,799.7,792.6,21,"NNE",22.608,250.129125,1218
"2019-01-02",0,26.47,13.22,70.45875,95.5,33.06,796.935416666667,800,792.8,357,"N",17.712,215.25034375,1071
"2019-01-03",7,26.64,12.01,71.7578125,95.5,40.33,796.508333333333,801,792.9,35,"NE",18.972,187.17103125,1241
"2019-01-04",3.8,25.9,13.64,77.7486458333333,97.1,44.3,798.24375,801,794.1,4,"N",30.96,248.560354166667,1282
"2019-01-05",0.1,27.89,11.24,69.7513541666667,98.3,36.27,796.759375,800,791.9,329,"NNW",24.588,268.572291666667,1242
"2019-01-06",2.9,30.95,14.85,65.0722916666667,97.6,28.61,793.504166666667,798.1,788,356,"N",25.452,315.0474375,1112
"2019-01-07",0,31.13,12.73,63.4263541666667,96.2,20.07,793.890625,797,791,35,"NE",32.364,258.771541666667,1090
